osm_id,key,value,commentary
396338259,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396338260,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396436044,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396440416,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396440417,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396440418,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396440420,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396440422,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396440423,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396493843,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396493844,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396818498,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396818499,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396818500,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396818501,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396818502,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
396974133,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
397540711,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
397558646,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
397558647,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850160,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850161,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850162,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850163,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850164,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850165,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
398850168,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
399515080,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
399539322,smoothness,nan,"unlisted at accepted/known values, probably wrong/misspelled"
399539329,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400434363,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400434373,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400445437,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400490094,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400602885,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400602886,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400602887,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400602888,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400657322,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400662726,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400662727,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400662728,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400662729,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666839,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666840,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666841,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666842,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
400666844,surface,nan,"unlisted at accepted/known values, probably wrong/misspelled"
